SITE_NAME,DESCRIPTION,TRAMP_FARM_NAME,DESCRIPTION2,DATE_COLLECTED,LABORATORY_SAMPLE_NUMBER,AG-110M,AM-241,AM-241_chem,C-14,CM-242,CM-243+244,CO-57,CO-58,CO-60,CR-51,CS-134,CS-137,EU-154,EU-155,I-131,K-40,MN-54,NB-95,PU-238,PU-239+240,RU-103,RU-106,SB-124,SB-125,SE-75,ZN-65,ZR-95,C-143,C-14_N,H-3,OBT,PU-241,TC-99,TOTAL_BETA,I-129,SR-90,PO-210,PB-210,NP-237,NP-239,PM-147,TH-228,TH-230,TH-232,U-234,U-235,U-238,CS-137+CS-134,S-35,I-125,P-32
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-04-18,2018222293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.068,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-05-18,2018223079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.048,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-06-21,2018223914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.04,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-07-18,2018224542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-08-20,2018226245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-09-26,2018227893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI11,UMK-Unpasteurised Milk,2018-10-23,2018228597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,2018-07-18,2018224540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,2018-08-20,2018226246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,2018-09-26,2018227889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,NI12,UMK-Unpasteurised Milk,2018-10-23,2018228596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-01-17,2018216268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.059,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-02-14,2018216629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21?0.066,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-03-14,2018218267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.065,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-04-11,2018219033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.036,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-06-20,2018223905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.025,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-06-20,2018223906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-08-01,2018225749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-08-15,2018226114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-09-19,2018227764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR06,UMK-Unpasteurised Milk,2018-10-10,2018228187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-01-17,2018216334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.05,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-02-21,2018216738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.036,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-03-14,2018218268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.024,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-04-18,2018222267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.023,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-05-16,2018223051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.059,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-06-13,2018223714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.063,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-06-13,2018223715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-07-17,2018224523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.038,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-08-15,2018226115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-09-12,2018227669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Region,,NR07,UMK-Unpasteurised Milk,2018-10-10,2018228188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Northern Ireland,,CANTEEN_MEAL_EAST_NI,CANTEEN MEAL,2018-04-12,2018219034,<0.067,NA,NA,<0.22,NA,NA,NA,NA,<0.031,NA,<0.033,<0.039,<0.14,<0.14,NA,65?9.5,NA,<0.17,NA,NA,<0.26,<0.3,NA,<0.09,<0.063,NA,<0.14,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,CANTEEN_MEAL_WEST_NI,CANTEEN MEAL,2018-04-12,2018219077,<0.075,NA,NA,<0.26,NA,NA,NA,NA,<0.051,NA,<0.049,<0.044,<0.15,<0.1,NA,110?7.9,NA,<0.24,NA,NA,<0.21,<0.44,NA,<0.11,<0.08,NA,<0.19,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,CANTEEN_MEAL_WEST_NI,CANTEEN MEAL,2018-07-26,2018225607,<0.11,NA,NA,<0.33,NA,NA,NA,NA,<0.061,NA,<0.063,<0.087,<0.19,<0.14,NA,78?6,NA,<0.7,NA,NA,<0.48,<0.55,NA,<0.15,<0.13,NA,<0.5,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Ireland,,CANTEEN_MEAL_WEST_NI,CANTEEN MEAL,2018-10-18,2018228413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oldbury & Berkeley,,CROP,BAR - Barley,2018-09-18,2018227699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,CROP,POT - Potato,2018-09-18,2018227700,<0.068,NA,NA,<0.25,NA,NA,NA,NA,<0.058,NA,<0.048,<0.045,<0.19,<0.13,NA,160?12,NA,<0.056,NA,NA,<0.055,<0.41,NA,<0.13,<0.051,NA,<0.12,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB13,UMK-Unpasteurised Milk,2018-04-03,2018218690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13?3,NA,<2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2,NA,NA
Oldbury & Berkeley,,OB13,UMK-Unpasteurised Milk,2018-06-07,2018223463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23?5,NA,15?9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB13,UMK-Unpasteurised Milk,2018-09-13,2018227638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB18,UMK-Unpasteurised Milk,2018-04-03,2018218691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17?3.9,NA,<2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2,NA,NA
Oldbury & Berkeley,,OB18,UMK-Unpasteurised Milk,2018-06-07,2018223465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22?4.4,NA,11?8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB18,UMK-Unpasteurised Milk,2018-09-13,2018227640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB20,UMK-Unpasteurised Milk,2018-04-03,2018218692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18?3.9,NA,<2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2,NA,NA
Oldbury & Berkeley,,OB20,UMK-Unpasteurised Milk,2018-06-07,2018223467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27?5.2,NA,11?8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB20,UMK-Unpasteurised Milk,2018-09-13,2018227642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB21,UMK-Unpasteurised Milk,2018-04-03,2018218693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24?4.8,NA,<2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.2,NA,NA
Oldbury & Berkeley,,OB21,UMK-Unpasteurised Milk,2018-06-07,2018223469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29?5.4,NA,15?9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Oldbury & Berkeley,,OB21,UMK-Unpasteurised Milk,2018-09-13,2018227644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA
Sellafield,,ANIMAL,CAK - Cattle kidney,2018-05-09,2018222694,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,TBA,NA,NA,NA
Sellafield,,ANIMAL,CAM - Cattle muscle,2018-05-09,2018222692,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL,CLV - Cattle liver,2018-05-09,2018222693,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL,EGG - Chicken eggs,2018-09-20,2018227803,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.051,NA,NA,NA
Sellafield,,ANIMAL,LAM - Lamb muscle,2018-03-20,2018218329,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21?0.036,NA,NA,NA
Sellafield,,ANIMAL,LAM - Lamb muscle,2018-03-20,2018218330,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18?0.035,NA,NA,NA
Sellafield,,ANIMAL,LLK - Lamb liver & kidney,2018-03-20,2018218331,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,0.16?0.033,NA,NA,NA
Sellafield,,ANIMAL,LLK - Lamb liver & kidney,2018-03-20,2018218332,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,0.13?0.03,NA,NA,NA
Sellafield,,ANIMAL,PHT - Pheasant,2018-10-16,2018228227,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL,RAB - Rabbit,2018-10-09,2018228137,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL,WWP - Wild wood pigeon,2018-04-20,2018222377,<0.042,NA,TBA,<0.17,NA,NA,NA,NA,<0.029,NA,<0.034,<0.054,<0.11,<0.083,NA,99?6.8,NA,<0.064,TBA,TBA,<0.033,<0.24,NA,<0.075,<0.044,NA,<0.052,TBA,NA,TBA,TBA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL,WWP - Wild wood pigeon,2018-10-02,2018227978,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL_DRIGG,EGG - Chicken eggs,2018-10-23,2018228580,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL_DRIGG,LAM - Lamb muscle,2018-10-23,2018228577,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL_DRIGG,LLK - Lamb liver & kidney,2018-10-23,2018228579,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,ANIMAL_RAVENGLASS,CAK - Cattle kidney,2018-06-13,2018223724,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,0.94?0.084,NA,NA,NA
Sellafield,,ANIMAL_RAVENGLASS,CAM - Cattle muscle,2018-06-13,2018223722,<0.063,NA,TBA,<0.24,NA,NA,NA,NA,<0.049,NA,<0.04,2.2?0.18,<0.14,<0.17,NA,130?9.2,NA,<0.27,TBA,TBA,<0.22,<0.35,NA,<0.14,<0.071,NA,<0.18,TBA,NA,TBA,NA,TBA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
