SITE_NAME,DESCRIPTION,STATION_NAME,TRAMP_FARM_NAME,DATE_COLLECTED,LABORATORY_SAMPLE_NUMBER,AG-110M,AM-241,AM-241_chem,C-14,C-14_N,CE-144,CM-242,CM-243+244,CO-57,CO-58,CO-60,CR-51,CS-134,CS-137,CS-137+CS-134,EU-154,EU-155,H-3,I-125,I-129,I-131,K-40,MN-54,NB-95,NP-237,OBT,P-32,PB-210,PM-147,PO-210,PU-238,PU-239+240,PU-241,RA-226,RU-103,RU-106,S-35,SB-124,SB-125,SE-75,SR-90,TC-99,TH-228,TH-230,TH-232,TOTAL BETA,U-234,U-235,U-238,ZN-65,ZR-95
Sellafield,UMK-Unpasteurised Milk,N/A,SE17,2016-01-11,201627443,<0.025,<0.071,N/A,N/A,N/A,<0.26,N/A,N/A,N/A,N/A,<0.056,N/A,<0.061,0.086?0.045,N/A,<0.19,<0.17,N/A,N/A,N/A,N/A,47?4.1,N/A,<0.035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.031,<0.44,N/A,N/A,<0.12,<0.029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.076
Sellafield,UMK-Unpasteurised Milk,N/A,SE20,2016-01-11,201627445,<0.055,<0.26,N/A,N/A,N/A,<0.31,N/A,N/A,N/A,N/A,<0.047,N/A,<0.049,0.091?0.031,N/A,<0.16,<0.19,N/A,N/A,N/A,N/A,55?4.3,N/A,<0.047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.046,<0.38,N/A,N/A,<0.11,<0.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.076
Sellafield,UMK-Unpasteurised Milk,N/A,SE22,2016-01-11,201627447,<0.067,<0.15,N/A,N/A,N/A,<0.3,N/A,N/A,N/A,N/A,<0.057,N/A,<0.051,<0.055,N/A,<0.16,<0.15,N/A,N/A,N/A,N/A,53?4.6,N/A,<0.054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.052,<0.44,N/A,N/A,<0.13,<0.063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.086
Sellafield,UMK-Unpasteurised Milk,N/A,SE23,2016-01-11,201627449,<0.083,<0.11,N/A,N/A,N/A,<0.42,N/A,N/A,N/A,N/A,<0.076,N/A,<0.082,<0.076,N/A,<0.21,<0.14,N/A,N/A,N/A,N/A,51?4.7,N/A,<0.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.04,<0.58,N/A,N/A,<0.18,<0.093,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.15
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-01-18,201627496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-01-18,201627498,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-01-18,201627500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-01-18,201627502,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,RV03,2016-01-18,201627505,<0.059,<0.094,N/A,N/A,N/A,<0.26,N/A,N/A,N/A,N/A,<0.022,N/A,<0.029,0.084?0.034,N/A,<0.14,<0.15,N/A,N/A,N/A,N/A,41?3.6,N/A,<0.064,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.023,<0.4,N/A,N/A,<0.15,<0.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.078
Sellafield,UMK-Unpasteurised Milk,N/A,RV08,2016-01-18,201627507,<0.056,<0.27,N/A,N/A,N/A,<0.31,N/A,N/A,N/A,N/A,<0.051,N/A,<0.047,<0.051,N/A,<0.15,<0.19,N/A,N/A,N/A,N/A,53?4.1,N/A,<0.048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.047,<0.4,N/A,N/A,<0.11,<0.063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.079
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-01-25,201627548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008?0.0077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-01-25,201627550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-01-25,201627552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009?0.0078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-01-25,201627554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.042?0.012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-01-25,201627571,<0.09,<0.11,N/A,N/A,N/A,<0.35,N/A,N/A,N/A,N/A,<0.03,N/A,<0.083,<0.081,N/A,<0.24,<0.23,N/A,N/A,N/A,N/A,48?4.4,N/A,<0.066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.052,<0.58,N/A,N/A,<0.18,<0.088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.15
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-01-25,201627572,<0.075,<0.095,N/A,N/A,N/A,<0.32,N/A,N/A,N/A,N/A,<0.049,N/A,<0.036,<0.06,N/A,<0.13,<0.093,N/A,N/A,N/A,N/A,46?4.1,N/A,<0.067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.042,<0.28,N/A,N/A,<0.056,<0.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.056
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-01-25,201627573,<0.11,<0.12,N/A,N/A,N/A,<0.5,N/A,N/A,N/A,N/A,<0.084,N/A,<0.079,<0.076,N/A,<0.23,<0.22,N/A,N/A,N/A,N/A,48?4.4,N/A,<0.084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.07,<0.59,N/A,N/A,<0.13,<0.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.13
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-01-25,201627574,<0.082,<0.092,N/A,N/A,N/A,<0.27,N/A,N/A,N/A,N/A,<0.05,N/A,<0.048,0.1?0.038,N/A,<0.18,<0.13,N/A,N/A,N/A,N/A,44?4,N/A,<0.041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.04,<0.52,N/A,N/A,<0.11,<0.033,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.08
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-01,201627611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-02-01,201627613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-02-01,201627615,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007?0.0059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-02-01,201627617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-01,201628076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013?0.0061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-08,201627826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006?0.0039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-02-08,201627828,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-02-08,201627830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01?0.0059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-02-08,201627832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01?0.0061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE15,2016-02-08,201627839,<0.066,<0.15,N/A,N/A,N/A,<0.3,N/A,N/A,N/A,N/A,<0.058,N/A,<0.052,0.082?0.05,N/A,<0.17,<0.15,N/A,N/A,N/A,N/A,50?4.4,N/A,<0.051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.051,<0.42,N/A,N/A,<0.13,<0.068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.084
Sellafield,UMK-Unpasteurised Milk,N/A,SE17,2016-02-08,201627841,<0.075,<0.057,N/A,N/A,N/A,<0.22,N/A,N/A,N/A,N/A,<0.046,N/A,<0.023,0.058?0.034,N/A,<0.13,<0.14,N/A,N/A,N/A,N/A,46?4.1,N/A,<0.056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.035,<0.41,N/A,N/A,<0.11,<0.052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.033
Sellafield,UMK-Unpasteurised Milk,N/A,SE20,2016-02-08,201627843,<0.032,<0.097,N/A,N/A,N/A,<0.38,N/A,N/A,N/A,N/A,<0.079,N/A,<0.07,<0.068,N/A,<0.18,<0.11,N/A,N/A,N/A,N/A,46?5.3,N/A,<0.068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.052,<0.64,N/A,N/A,<0.11,<0.043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.12
Sellafield,UMK-Unpasteurised Milk,N/A,SE22,2016-02-08,201627845,<0.066,<0.071,N/A,N/A,N/A,<0.38,N/A,N/A,N/A,N/A,<0.087,N/A,<0.099,<0.072,N/A,<0.29,<0.17,N/A,N/A,N/A,N/A,46?5.2,N/A,<0.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.048,<0.8,N/A,N/A,<0.18,<0.092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.13
Sellafield,UMK-Unpasteurised Milk,N/A,SE23,2016-02-08,201627847,<0.11,<0.1,N/A,N/A,N/A,<0.34,N/A,N/A,N/A,N/A,<0.069,N/A,<0.087,<0.061,N/A,<0.19,<0.14,N/A,N/A,N/A,N/A,42?4.9,N/A,<0.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.065,<0.57,N/A,N/A,<0.096,<0.048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.14
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-15,201627907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009?0.0062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-02-15,201627909,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-02-15,201627911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005?0.0057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-02-15,201627913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012?0.0061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,RV03,2016-02-15,201627916,<0.04,<0.13,N/A,N/A,N/A,<0.48,N/A,N/A,N/A,N/A,<0.051,N/A,<0.08,0.15?0.077,N/A,<0.2,<0.2,N/A,N/A,N/A,N/A,46?4.2,N/A,<0.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.036,<0.27,N/A,N/A,<0.19,<0.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.1
Sellafield,UMK-Unpasteurised Milk,N/A,RV08,2016-02-15,201627918,<0.13,<0.083,N/A,N/A,N/A,<0.19,N/A,N/A,N/A,N/A,<0.067,N/A,<0.098,<0.09,N/A,<0.26,<0.22,N/A,N/A,N/A,N/A,47?5.3,N/A,<0.069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.073,<0.27,N/A,N/A,<0.21,<0.059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.17
Sellafield,UMK-Unpasteurised Milk,N/A,SE20,2016-02-15,201628317,<0.055,<0.49,N/A,N/A,N/A,<0.28,N/A,N/A,N/A,N/A,<0.049,N/A,<0.045,0.11?0.041,N/A,<0.13,<0.21,N/A,N/A,N/A,N/A,53?4.5,N/A,<0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.057,<0.38,N/A,N/A,<0.045,<0.072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.12
Sellafield,UMK-Unpasteurised Milk,N/A,SE22,2016-02-15,201628319,<0.076,<0.16,N/A,N/A,N/A,<0.35,N/A,N/A,N/A,N/A,<0.06,N/A,<0.057,<0.06,N/A,<0.17,<0.16,N/A,N/A,N/A,N/A,53?4.6,N/A,<0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.13,<0.51,N/A,N/A,<0.14,<0.089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.16
Sellafield,UMK-Unpasteurised Milk,N/A,SE22,2016-02-15,201628321,N/A,N/A,N/A,17?1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.058,N/A,N/A,<3.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE23,2016-02-15,201628324,N/A,N/A,N/A,14?1.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.049,N/A,N/A,<2.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE17,2016-02-15,201628374,N/A,N/A,N/A,14?1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.052,N/A,N/A,<3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-15,201628442,N/A,N/A,<0.000015,24?1.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.084?0.026,N/A,N/A,<2.9,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,<2.9,N/A,N/A,N/A,N/A,<0.00002,<0.000032,<0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.039?0.017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-02-15,201628444,N/A,N/A,0.000029?0.000022,22?1.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.055?0.023,N/A,N/A,<3,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,<3,N/A,N/A,N/A,N/A,<0.000032,<0.000029,<0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.041?0.017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-02-15,201628446,N/A,N/A,<0.000036,34?1.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.043,N/A,N/A,<2.8,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,<2.8,N/A,N/A,N/A,N/A,<0.000028,<0.000022,<0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.019?0.017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE14,2016-02-15,201628448,N/A,N/A,<0.000064,26?1.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11?0.055,N/A,N/A,<3,N/A,0.01?0.0078,N/A,N/A,N/A,N/A,N/A,3?0,N/A,N/A,N/A,N/A,<0.000022,<0.000017,<0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.049?0.018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-22,201628018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011?0.008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE08,2016-02-22,201628019,<0.025,<0.071,N/A,N/A,N/A,<0.34,N/A,N/A,N/A,N/A,<0.055,N/A,<0.061,0.084?0.035,N/A,<0.1,<0.15,N/A,N/A,N/A,N/A,41?3.7,N/A,<0.048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.041,<0.46,N/A,N/A,<0.11,<0.069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.069
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-02-22,201628021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE09,2016-02-22,201628022,<0.081,<0.095,N/A,N/A,N/A,<0.32,N/A,N/A,N/A,N/A,<0.056,N/A,<0.087,0.1?0.05,N/A,<0.16,<0.095,N/A,N/A,N/A,N/A,44?5.1,N/A,<0.059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.049,<0.59,N/A,N/A,<0.1,<0.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.15
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-02-22,201628024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sellafield,UMK-Unpasteurised Milk,N/A,SE11,2016-02-22,201628025,<0.067,<0.075,N/A,N/A,N/A,<0.34,N/A,N/A,N/A,N/A,<0.045,N/A,<0.045,0.052?0.034,N/A,<0.18,<0.13,N/A,N/A,N/A,N/A,43?3.8,N/A,<0.046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.042,<0.37,N/A,N/A,<0.12,<0.059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<0.1
